City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,wellington,-41.2866,174.7756,56.07,94,75,19.57,NZ,1712894278
364,marcellina,42.0251,12.8058,56.41,86,75,4.36,IT,1712894493
365,umluj,25.0213,37.2685,73.98,49,29,10.63,SA,1712894443
366,kill devil hills,36.0307,-75.676,69.8,93,100,23.02,US,1712894279
367,lihue,21.9789,-159.3672,72.99,91,100,9.22,US,1712894484
368,alakurtti,66.9672,30.3491,31.82,85,97,11.48,RU,1712894496
369,prado,-17.3411,-39.2208,77.58,86,15,5.68,BR,1712894497
370,alice springs,-23.7,133.8833,79.21,21,2,12.66,AU,1712894419
371,santa maria,-29.6842,-53.8069,63.7,88,100,13.8,BR,1712894281
372,rundu,-17.9333,19.7667,64.49,65,100,6.46,NA,1712894500
373,madang,-5.2246,145.7966,85.12,70,45,7.76,PG,1712894501
374,colares,38.7992,-9.4469,69.76,74,44,5.99,PT,1712894501
375,eldorado,-23.7869,-54.2836,77.52,55,100,3.6,BR,1712894471
376,lanciano,42.2167,14.3882,57.76,71,100,5.91,IT,1712894503
377,oyama,36.3,139.8,65.59,42,59,6.17,JP,1712894504
378,rio grande,-32.035,-52.0986,68.27,61,100,14.43,BR,1712894464
379,sho'rchi,38.0141,67.7899,59.85,80,100,4.38,UZ,1712894505
380,kasongo-lunda,-6.4667,16.8167,71.69,98,100,1.1,CD,1712894496
381,sinabang,2.4803,96.3801,86.94,66,68,4.03,ID,1712894507
382,anchorage,61.2181,-149.9003,40.93,63,100,25.32,US,1712894508
383,axim,4.8699,-2.2405,79.29,85,99,3.67,GH,1712894509
384,coquimbo,-29.9533,-71.3436,56.93,88,100,2.3,CL,1712894510
385,naze,28.3667,129.4833,70.72,89,96,8.93,JP,1712894511
386,qusmuryn,52.4503,64.6311,43.95,66,99,20.56,KZ,1712894512
387,patani,5.2272,6.1924,78.55,92,99,3.58,NG,1712894512
388,salamanca,40.8333,-6.0,46.99,82,75,6.62,ES,1712894513
389,sabang,5.8933,95.3214,84.85,77,79,17.0,ID,1712894504
390,piti village,13.4626,144.6933,87.89,74,100,13.82,GU,1712894514
391,inhambane,-23.865,35.3833,68.0,93,75,11.99,MZ,1712894504
392,gagarin,55.5529,34.9954,47.43,69,100,13.8,RU,1712894516
393,meadow lakes,61.6247,-149.6011,39.92,56,100,9.22,US,1712894517
394,dem'yanovo,60.3511,47.0842,41.61,73,84,11.32,RU,1712894518
395,quang ngai,15.1167,108.8,94.78,44,77,10.38,VN,1712894519
396,revelstoke,50.9832,-118.2023,46.42,76,100,4.61,CA,1712894520
397,mudon,16.2578,97.7164,96.13,45,26,4.09,MM,1712894521
398,fulton,33.7668,-84.4499,55.81,78,75,12.66,US,1712894522
399,harstad,68.799,16.5293,36.79,92,97,8.01,NO,1712894522
400,broken hill,-31.95,141.4333,66.42,37,66,9.17,AU,1712894523
401,kathu,7.9178,98.3332,93.02,64,84,11.39,TH,1712894524
402,malabar,-33.9667,151.25,78.76,59,20,10.36,AU,1712894525
403,burang,30.25,81.1667,23.76,68,56,3.15,CN,1712894526
404,cortez,37.3489,-108.5859,42.93,30,0,3.13,US,1712894527
405,acapulco de juarez,16.8634,-99.8901,73.87,79,0,3.67,MX,1712894277
406,kabalo,-6.05,26.9167,70.83,97,61,3.47,CD,1712894529
407,cangas del narcea,43.1833,-6.55,61.56,80,16,5.59,ES,1712894529
408,kerikeri,-35.2268,173.9474,75.9,68,0,7.47,NZ,1712894490
409,namdrik,5.5994,168.1028,81.68,84,100,17.67,MH,1712894531
410,vorgashor,67.5833,63.95,20.8,95,100,13.96,RU,1712894461
411,mil'kovo,55.6078,37.7956,48.43,53,100,11.54,RU,1712894533
412,san sebastian de la gomera,28.0916,-17.1133,84.56,24,0,3.44,ES,1712894491
413,veraval,20.9,70.3667,81.03,65,2,3.33,IN,1712894535
414,aldinga beach,-35.2793,138.4604,70.75,55,0,10.36,AU,1712894359
415,rakitnoye,50.8389,35.8515,55.85,71,9,7.47,RU,1712894537
416,benesov,49.7816,14.687,44.69,78,45,2.37,CZ,1712894538
417,mersa matruh,31.3525,27.2453,57.4,88,75,0.0,EG,1712894539
418,zhuzhou,27.8333,113.15,73.53,88,100,0.51,CN,1712894540
419,st. john's,47.5649,-52.7093,33.98,78,0,23.02,CA,1712894333
420,incline village,39.2513,-119.973,55.87,57,8,3.0,US,1712894411
421,yerofey pavlovich,53.9667,121.9667,36.07,98,100,0.43,RU,1712894480
422,ciudad barrios,13.7667,-88.2667,74.55,72,96,2.73,SV,1712894543
423,caconda,-13.7333,15.0667,61.92,94,100,1.36,AO,1712894401
424,iskateley,67.6803,53.1512,26.02,98,100,14.0,RU,1712894468
425,lautoka,-17.6167,177.4667,87.66,66,20,11.5,FJ,1712894261
426,thunder bay,48.4001,-89.3168,44.58,100,75,5.75,CA,1712894276
427,muisne,0.6,-80.0333,77.32,86,50,2.21,EC,1712894548
428,jijel,36.8205,5.7667,48.15,93,0,3.44,DZ,1712894549
429,lae,-6.7221,146.9847,92.07,78,57,9.08,PG,1712894549
430,zhosaly,45.4878,64.0781,48.06,42,2,21.7,KZ,1712894550
431,tsiombe,-25.3,45.4833,69.04,74,100,5.44,MG,1712894492
432,kyshtovka,56.555,76.6271,24.35,77,63,5.99,RU,1712894552
433,labasa,-16.4167,179.3833,83.79,78,100,4.14,FJ,1712894553
434,moura,38.1401,-7.4486,57.31,79,65,2.95,PT,1712894553
435,port macquarie,-31.4333,152.9167,74.89,68,13,9.73,AU,1712894554
436,minas de marcona,-15.2119,-75.1103,62.94,80,100,8.5,PE,1712894535
437,ararat,39.8317,44.7049,48.54,69,100,2.86,AM,1712894556
438,zheleznodorozhnyy,55.7503,38.0042,47.77,52,100,7.0,RU,1712894557
439,asyut,27.181,31.1837,66.38,44,100,7.07,EG,1712894558
440,abaza,52.655,90.0928,34.54,71,100,14.34,RU,1712894559
441,xiaoweizhai,26.1903,107.5125,67.59,96,100,2.68,CN,1712894560
442,kerema,-7.9631,145.7785,78.13,91,100,10.85,PG,1712894560
443,ulan bator,47.9077,106.8832,50.13,34,75,2.24,MN,1712894561
444,eastham,41.8301,-69.9739,53.94,97,100,4.0,US,1712894562
445,gao,16.6362,1.637,83.89,11,89,12.41,ML,1712894472
446,la'ie,21.6477,-157.9253,78.76,89,100,11.99,US,1712894564
447,bikenibeu village,1.3673,173.1241,85.96,79,20,5.75,KI,1712894565
448,znamenskoye,57.1281,73.8282,31.6,73,98,13.18,RU,1712894566
449,kovdor,67.5662,30.4758,29.37,88,97,10.42,RU,1712894566
450,island harbour,50.724,-1.2758,52.0,89,100,7.0,GB,1712894567
451,amos,48.5669,-78.1162,45.48,96,100,11.03,CA,1712894405
452,oamaru,-45.0784,170.9801,50.38,87,100,10.31,NZ,1712894569
453,el nido,11.1858,119.3956,85.95,65,36,9.71,PH,1712894570
454,baud,20.8333,84.3167,86.58,36,97,6.31,IN,1712894570
455,inarajan village,13.2736,144.7484,86.14,85,100,14.14,GU,1712894571
456,igarka,67.4667,86.5833,-5.98,94,75,10.0,RU,1712894573
457,mermoz boabab,14.7065,-17.4758,69.58,94,75,11.5,SN,1712894574
458,jincheng,35.5022,112.8328,74.89,25,0,5.7,CN,1712894575
459,saint-joseph,-21.3667,55.6167,79.18,81,89,1.48,RE,1712894575
460,yanchep,-31.55,115.6833,82.02,36,26,3.69,AU,1712894532
461,jeddah,21.5169,39.2192,73.26,60,20,5.75,SA,1712894391
462,berdigestyakh,62.0989,126.6992,12.79,81,100,11.77,RU,1712894578
463,korla,41.7597,86.1469,69.24,20,28,9.55,CN,1712894579
464,masumbwe,-3.6333,32.1833,64.08,97,92,1.14,TZ,1712894580
465,new norfolk,-42.7826,147.0587,67.5,82,100,2.95,AU,1712894581
466,qatana,33.4354,36.0815,46.83,83,0,4.14,SY,1712894582
467,taulaga,-11.0553,-171.0883,85.62,74,34,8.5,AS,1712894582
468,gondar,12.6,37.4667,66.11,29,32,4.83,ET,1712894584
469,jalai nur,49.45,117.7,59.38,27,0,14.12,CN,1712894585
470,revda,56.801,59.9303,48.97,78,81,13.15,RU,1712894586
471,sendafa,9.15,39.0333,54.75,66,27,3.53,ET,1712894587
472,ciudad lazaro cardenas,17.9583,-102.2,74.41,83,7,1.95,MX,1712894588
473,wissen,50.7833,7.75,52.57,94,97,2.84,DE,1712894589
474,taguatinga,-12.3857,-46.5711,74.75,84,100,1.05,BR,1712894589
475,mirny,62.5353,113.9611,3.24,86,98,4.0,RU,1712894590
476,pathein,16.7833,94.7333,100.76,24,6,5.77,MM,1712894591
477,flying fish cove,-10.4217,105.6791,85.68,74,75,11.5,CX,1712894474
478,kaduna,10.5222,7.4383,79.7,14,100,4.59,NG,1712894463
479,nago,26.5881,127.9761,77.45,67,54,3.87,JP,1712894593
480,huanggang,23.677,116.9996,82.29,61,20,8.41,CN,1712894594
481,igrim,63.1906,64.4162,36.03,95,100,12.03,RU,1712894596
482,qarauyl,48.9451,79.255,30.79,54,54,20.2,KZ,1712894596
483,gadzhiyevo,69.2551,33.3362,30.0,83,100,17.87,RU,1712894459
484,zakynthos,37.7914,20.8953,55.63,67,20,10.09,GR,1712894489
485,arraial do cabo,-22.9661,-42.0278,76.14,86,34,4.72,BR,1712894500
486,taungdwingyi,20.0167,95.55,100.27,20,2,4.5,MM,1712894600
487,hood river,45.7054,-121.5215,56.8,61,40,8.99,US,1712894489
488,laojunmiao,39.8333,97.7333,62.91,10,44,10.42,CN,1712894602
489,happy valley-goose bay,53.3168,-60.3315,43.11,56,20,8.05,CA,1712894411
490,gamla uppsala,59.8969,17.6361,46.26,87,8,5.75,SE,1712894604
491,balykshi,47.0667,51.8667,51.8,76,0,8.95,KZ,1712894605
492,kargopol',61.5071,38.9456,36.43,98,100,6.49,RU,1712894606
493,seydi,39.4816,62.9137,68.43,35,82,11.72,TM,1712894607
494,opuwo,-18.0607,13.84,68.77,61,35,3.11,NA,1712894608
495,jayapura,-2.5333,140.7,90.79,80,86,6.04,ID,1712894608
496,tindouf,27.6711,-8.1474,72.05,12,2,4.61,DZ,1712894518
497,vladimir,56.1366,40.3966,44.6,81,100,8.01,RU,1712894610
498,ambon,-3.6954,128.1814,86.14,74,40,4.61,ID,1712894611
499,belyy yar,53.6039,91.3903,30.09,86,75,13.42,RU,1712894612
500,luau,-10.7073,22.2247,64.63,98,86,3.33,AO,1712894613
501,pekan,3.4836,103.3996,87.91,72,100,8.14,MY,1712894614
502,nolinsk,57.5596,49.9363,43.41,84,89,9.01,RU,1712894615
503,embarcacion,-23.209,-64.096,65.21,89,100,1.54,AR,1712894616
504,chegdomyn,51.1167,133.0167,41.94,82,100,2.73,RU,1712894617
505,kuala terengganu,5.3302,103.1408,89.55,66,40,7.0,MY,1712894619
506,ocean city,39.2776,-74.5746,62.85,92,100,10.0,US,1712894576
507,metlili chaamba,32.2667,3.6333,52.74,54,0,13.8,DZ,1712894357
508,arteche,12.2645,125.4048,86.34,64,72,8.01,PH,1712894622
509,brisas de zicatela,15.8369,-97.0419,80.33,77,63,6.42,MX,1712894623
510,bardai,11.65,7.2333,81.43,11,100,8.88,NG,1712894624
511,zheshart,62.0731,49.5733,39.18,85,100,14.34,RU,1712894625
512,naukot,24.8587,69.4024,87.71,32,0,5.77,PK,1712894626
513,zhezqazghan,47.7833,67.7667,36.18,64,0,20.13,KZ,1712894626
514,klamath falls,42.2249,-121.7817,54.86,56,100,5.99,US,1712894487
515,murghob,38.1702,73.9667,21.7,55,80,5.37,TJ,1712894628
516,westport,41.1415,-73.3579,62.62,91,100,13.8,US,1712894391
517,ponta delgada,37.7333,-25.6667,65.19,94,75,1.14,PT,1712894630
518,sao jose da coroa grande,-8.8978,-35.1478,79.83,84,14,3.6,BR,1712894631
519,saint-philippe,-21.3585,55.7679,80.19,83,85,1.66,RE,1712894632
520,sason,38.3364,41.413,54.88,75,100,8.01,TR,1712894633
521,cabedelo,-6.9811,-34.8339,79.47,84,64,5.79,BR,1712894546
522,baardheere,2.3446,42.2764,82.54,77,26,8.52,SO,1712894635
523,banff,51.1762,-115.5698,42.03,56,100,4.61,CA,1712894636
524,alexandria,31.2156,29.9553,55.94,74,1,5.12,EG,1712894570
525,marathon,44.9,-89.7668,48.2,88,75,8.05,US,1712894466
526,coahuayana de hidalgo,18.7,-103.6583,69.4,88,22,1.83,MX,1712894639
527,san ignacio de velasco,-16.3667,-60.95,68.92,98,100,5.91,BO,1712894639
528,mahina,-17.5065,-149.489,83.97,70,40,3.44,PF,1712894640
529,knyaze-volkonskoye,48.4642,135.4567,64.99,39,44,11.01,RU,1712894641
530,itoman,26.1247,127.6694,77.4,65,40,11.5,JP,1712894642
531,kodungallur,10.2167,76.2167,87.8,63,10,0.94,IN,1712894643
532,jiangyou,31.7667,104.7167,72.86,64,92,4.81,CN,1712894644
533,salat,37.84,40.8942,55.67,80,67,0.4,TR,1712894645
534,al jawf,29.5,38.75,62.87,42,0,5.84,SA,1712894646
535,barranca,-10.75,-77.7667,70.21,85,85,6.67,PE,1712894647
536,kapshagay,43.8833,77.0833,49.69,67,100,10.29,KZ,1712894648
537,gobabis,-22.45,18.9667,60.15,44,0,9.78,NA,1712894649
538,san,13.3034,-4.8956,91.38,28,94,3.71,ML,1712894650
539,hammerfest,70.6634,23.6821,34.25,80,100,4.61,NO,1712894651
540,susuman,62.7833,148.1667,22.98,78,43,4.0,RU,1712894653
541,mori,34.8333,137.9333,62.08,41,77,4.99,JP,1712894654
542,dickinson,29.4608,-95.0513,71.98,55,0,6.89,US,1712894378
543,manosque,43.8288,5.7869,50.97,78,5,5.79,FR,1712894657
544,kurchatov,51.6601,35.6521,48.61,71,61,6.51,RU,1712894515
545,kununurra,-15.7667,128.7333,89.58,35,12,11.5,AU,1712894658
546,chinde,26.8418,88.0763,77.74,26,4,8.01,NP,1712894523
547,caldwell,43.6629,-116.6874,66.78,52,75,4.61,US,1712894449
548,earl shilton,52.5768,-1.3154,54.14,85,100,5.99,GB,1712894661
549,bamboo flat,11.7,92.7167,88.92,59,22,10.09,IN,1712894656
550,vigan,17.5747,120.3869,90.93,76,13,12.73,PH,1712894663
551,mangai,-4.05,19.5333,74.35,84,100,1.01,CD,1712894664
552,verkhnevilyuysk,63.4453,120.3167,8.51,76,59,6.76,RU,1712894665
553,noosa heads,-26.3833,153.15,78.33,65,14,16.11,AU,1712894457
554,ndjole,-0.1783,10.7649,76.06,99,98,0.78,GA,1712894667
555,kishni,27.0247,79.2634,95.36,15,100,2.82,IN,1712894668
556,santa ana,33.7456,-117.8678,73.35,91,20,6.91,US,1712894392
557,anshing,20.0333,77.3167,85.73,40,17,10.0,IN,1712894670
558,skikda,36.8762,6.9092,51.01,84,84,3.13,DZ,1712894671
559,mandan,46.8267,-100.8896,45.95,54,0,5.75,US,1712894600
560,pasuquin,18.3328,120.6177,87.75,79,20,11.5,PH,1712894672
561,tanumah,27.1,44.1333,68.22,34,57,11.32,SA,1712894673
562,barcarena,-1.5058,-48.6258,78.85,93,100,7.09,BR,1712894649
563,thinadhoo,0.5333,72.9333,83.41,74,48,3.65,MV,1712894496
564,magadan,59.5667,150.8,30.52,92,29,2.55,RU,1712894676
565,san nicolas,18.1725,120.5953,87.71,79,20,11.5,PH,1712894677
566,wakiso,0.4044,32.4594,72.95,94,77,2.95,UG,1712894678
567,andergrove,-21.0833,149.1833,84.65,60,94,15.9,AU,1712894679
568,kimbe,-5.5502,150.1429,87.57,68,49,6.26,PG,1712894522
569,richfield,44.8833,-93.283,52.02,66,100,11.5,US,1712894473
570,nuku'alofa,-21.1333,-175.2,84.54,79,20,8.05,TO,1712894682
571,huruta,8.15,39.35,62.82,71,76,5.19,ET,1712894683
572,sao felix do xingu,-6.6447,-51.995,73.62,98,99,0.74,BR,1712894684
573,mount pearl,47.5166,-52.7813,33.15,80,0,23.02,CA,1712894475
574,vila velha,-20.3297,-40.2925,76.95,96,75,6.91,BR,1712894603
575,vilyuchinsk,52.9306,158.4028,46.67,98,47,2.95,RU,1712894473
576,drayton valley,53.2168,-114.9854,40.44,66,100,5.37,CA,1712894659
577,road town,18.4167,-64.6167,78.12,80,82,26.02,VG,1712894629
578,cinisi,38.1562,13.1073,58.21,72,0,13.8,IT,1712894690
579,angaur state,6.906,134.13,83.1,74,100,11.45,PW,1712894691
580,taltal,-25.4,-70.4833,63.57,83,27,1.81,CL,1712894482
581,hobyo,5.3505,48.5268,84.87,73,19,10.4,SO,1712894428
582,tekeli,44.83,78.8239,37.42,98,100,4.43,KZ,1712894693
583,lakatoro,-16.0999,167.4164,85.26,71,34,3.51,VU,1712894694
584,salekhard,66.53,66.6019,27.39,97,100,8.99,RU,1712894695
585,san juan de miraflores,-12.1629,-76.9635,75.16,77,82,7.94,PE,1712894696
586,turpan,42.9333,89.1667,76.12,20,8,5.61,CN,1712894696
587,nur-sultan,51.1801,71.446,37.35,65,32,11.18,KZ,1712894469
588,mogok,22.9167,96.5,86.65,16,39,4.09,MM,1712894698
589,klaksvik,62.2266,-6.589,47.32,92,72,31.12,FO,1712894698
590,ancud,-41.8697,-73.8203,47.26,70,0,6.35,CL,1712894699
591,xilin hot,43.9667,116.0333,66.69,22,25,7.07,CN,1712894699
592,xinmin,41.9908,122.8253,73.18,42,100,28.7,CN,1712894700
593,santa marta,11.2408,-74.199,86.05,62,38,9.22,CO,1712894552
594,santo antonio do ica,-3.1022,-67.9397,75.74,98,100,1.5,BR,1712894487
